,device,dataset,exp_type,lp_model,attack_method,attack_goal,attack_rate,outputs,seed,datasetsDir,best_test_result,best_val_result
8848,cuda:0,CiteSeer,poisoning,node2vec,viking,integrity,0.1,outputs,7,datasets,[0.75417269 0.73655325 0.54006588 0.8896926  0.67213112],[0.77263616 0.74010992 0.54285717 0.89655173 0.67624915]
8849,cuda:0,PubMed,poisoning,vgnae,dice,availability,0.1,outputs,9,datasets,[0.94396411 0.77279644 0.95739406 0.69923853 0.80820191],[0.93426678 0.76933484 0.9499436  0.69786318 0.80462184]
8850,cuda:0,PubMed,poisoning,gat,clga,availability,0.05,outputs,9,datasets,[0.91502669 0.8431806  0.84916443 0.83912212 0.84411341],[0.91116086 0.83744878 0.83782619 0.83719426 0.83751011]
8851,cuda:0,CiteSeer,poisoning,gat,random,integrity,0.15,outputs,10,datasets,[0.82229152 0.5        1.         0.5        0.66666669],[0.82144427 0.5        1.         0.5        0.66666669]
8852,cuda:0,Cora,poisoning,deepwalk,minmax,availability,0.05,outputs,9,datasets,[0.8223073  0.77640039 0.61616164 0.90675676 0.73373425],[0.84291536 0.78125    0.61764705 0.91803277 0.73846155]
8853,cuda:0,Cora,poisoning,gat,pgd,integrity,0.15,outputs,3,datasets,[0.87416592 0.80487227 0.74456006 0.84669179 0.79234833],[0.90800359 0.84757286 0.81908548 0.86192471 0.8399592 ]
8854,cuda:0,PubMed,poisoning,node2vec,aalp,integrity,0.15,outputs,3,datasets,[0.77807096 0.75941801 0.64606363 0.83547258 0.72866052],[0.85890398 0.76985562 0.66877258 0.83823532 0.74397594]
8855,cuda:0,PubMed,poisoning,gat,pgd,availability,0.1,outputs,3,datasets,[0.92496674 0.85346895 0.87376106 0.83968318 0.8563832 ],[0.92643529 0.85647953 0.88021702 0.84032273 0.85980731]
8856,cuda:0,CiteSeer,poisoning,gcn,dice,availability,0.1,outputs,10,datasets,[0.82873703 0.75328588 0.77437019 0.74303728 0.75838029],[0.82573844 0.74835169 0.77582419 0.73541665 0.75508022]
8857,cuda:0,CiteSeer,poisoning,deepwalk,aalp,integrity,0.2,outputs,4,datasets,[0.71216089 0.75398135 0.57519209 0.8957265  0.7005347 ],[0.82889093 0.76732671 0.59560442 0.90787268 0.71930993]
8858,cuda:0,PubMed,poisoning,deepwalk,pgd,availability,0.05,outputs,3,datasets,[0.80788014 0.76591772 0.63800758 0.85732996 0.73158467],[0.81373092 0.77225471 0.65280485 0.85771203 0.74136025]
8859,cuda:0,CiteSeer,poisoning,gat,random,availability,0.05,outputs,1,datasets,[0.87394756 0.5        1.         0.5        0.66666669],[0.83715482 0.49999997 1.         0.5        0.66666669]
8860,cuda:0,Cora,poisoning,gca,viking,availability,0.05,outputs,4,datasets,[0.87979975 0.81311995 0.75743914 0.85235924 0.80210078],[0.87122535 0.79061371 0.72382671 0.83541667 0.77562863]
8861,cuda:0,CiteSeer,poisoning,gat,viking,availability,0.15,outputs,3,datasets,[0.79878791 0.5        1.         0.5        0.66666669],[0.79245619 0.5        1.         0.5        0.66666669]
8862,cuda:0,Cora,poisoning,gat,aalp,integrity,0.1,outputs,6,datasets,[0.84323862 0.77814567 0.70671713 0.8245033  0.76107997],[0.88239075 0.81356734 0.7647059  0.84752893 0.80399007]
8863,cuda:0,PubMed,poisoning,deepwalk,aalp,integrity,0.1,outputs,5,datasets,[0.78340915 0.76903337 0.63489735 0.86766857 0.73325306],[0.84318098 0.77402979 0.64598376 0.86836517 0.74084616]
8864,cuda:0,CiteSeer,poisoning,vgnae,minmax,availability,0.2,outputs,9,datasets,[0.91670086 0.74016145 0.9404642  0.67146974 0.7835225 ],[0.93401793 0.73684211 0.96356273 0.66295265 0.78547854]
8865,cuda:0,Cora,poisoning,gcn,pgd,integrity,0.2,outputs,5,datasets,[0.85978542 0.78613675 0.71712393 0.83205271 0.77032518],[0.89611587 0.82890856 0.79795921 0.83905578 0.81799167]
8866,cuda:0,Cora,poisoning,gat,minmax,availability,0.05,outputs,9,datasets,[0.86819189 0.80119377 0.76584023 0.82411069 0.7939077 ],[0.89108794 0.81985295 0.79044116 0.83984375 0.81439394]
8867,cuda:0,Cora,poisoning,gcn,random,integrity,0.05,outputs,6,datasets,[0.86749462 0.79659414 0.79754019 0.79603398 0.79678637],[0.87487983 0.80502844 0.79696393 0.81002891 0.80344331]
8868,cuda:0,Cora,poisoning,gca,dice,integrity,0.15,outputs,3,datasets,[0.87923283 0.78949857 0.70009458 0.85253453 0.76883113],[0.89224019 0.80376613 0.70539421 0.85858583 0.77448744]
8869,cuda:0,CiteSeer,poisoning,vgnae,nodeembeddingattack,integrity,0.05,outputs,2,datasets,[0.96874462 0.7766191  0.99341381 0.69295559 0.81641858],[0.96939299 0.76       0.99523807 0.66773163 0.79923517]
8870,cuda:0,PubMed,poisoning,gcn,minmax,availability,0.2,outputs,5,datasets,[0.87834006 0.80452383 0.76304764 0.83206981 0.79606539],[0.8756365  0.80572492 0.76624119 0.83193713 0.79773891]
8871,cuda:0,PubMed,poisoning,deepwalk,viking,availability,0.1,outputs,3,datasets,[0.76949569 0.73942131 0.55912107 0.87444711 0.68210465],[0.76764705 0.73596299 0.55364525 0.87138206 0.67709088]
8872,cuda:0,PubMed,poisoning,gat,minmax,availability,0.1,outputs,9,datasets,[0.90634912 0.83212548 0.8235842  0.8378976  0.83067918],[0.90497401 0.82806998 0.81569684 0.83639455 0.82591599]
8873,cuda:0,Cora,poisoning,vgnae,dice,integrity,0.15,outputs,9,datasets,[0.94215345 0.75520341 0.97350991 0.67764241 0.79906813],[0.94035171 0.73538157 0.96887964 0.64951321 0.77768525]
8874,cuda:0,PubMed,poisoning,gat,aalp,integrity,0.05,outputs,1,datasets,[0.83506017 0.77884614 0.69727045 0.83320981 0.75920302],[0.93569781 0.8730821  0.88605595 0.86364639 0.87470764]
8875,cuda:0,PubMed,poisoning,gca,pgd,integrity,0.2,outputs,1,datasets,[0.92007612 0.84710395 0.87062937 0.83151996 0.85062534],[0.92805869 0.85734594 0.89385605 0.83125466 0.8614195 ]
8876,cuda:0,Cora,poisoning,gcn,pgd,availability,0.15,outputs,2,datasets,[0.90358552 0.83079934 0.8192876  0.83859491 0.82882887],[0.87928863 0.81881535 0.80313587 0.82913667 0.81592923]
8877,cuda:0,PubMed,poisoning,vgnae,nodeembeddingattack,availability,0.2,outputs,10,datasets,[0.97578224 0.79568528 0.99252677 0.71216107 0.8292884 ],[0.97498852 0.79321771 0.99012971 0.71036925 0.82723684]
8878,cuda:0,PubMed,poisoning,node2vec,nodeembeddingattack,availability,0.15,outputs,5,datasets,[0.76633617 0.74475855 0.60124737 0.84329051 0.70199084],[0.76184826 0.74455798 0.59888506 0.84510207 0.70100212]
8879,cuda:0,Cora,poisoning,node2vec,random,integrity,0.05,outputs,2,datasets,[0.82587767 0.75307477 0.56953645 0.89985055 0.69756657],[0.84842058 0.7703985  0.59962052 0.91066283 0.72311211]
8880,cuda:0,CiteSeer,poisoning,deepwalk,aalp,availability,0.15,outputs,4,datasets,[0.69427316 0.66596287 0.35557431 0.93763918 0.5156154 ],[0.70572404 0.67089677 0.36209813 0.94690263 0.52386779]
8881,cuda:0,PubMed,poisoning,deepwalk,nodeembeddingattack,availability,0.05,outputs,3,datasets,[0.79084663 0.76145673 0.63148522 0.8532927  0.72582132],[0.78721907 0.76015437 0.63230401 0.84952927 0.7249949 ]
8882,cuda:0,PubMed,poisoning,gca,viking,integrity,0.2,outputs,6,datasets,[0.91928786 0.84175497 0.83149111 0.84891754 0.84011394],[0.91753082 0.84267849 0.83109403 0.82230061 0.82667392]
8883,cuda:0,CiteSeer,poisoning,node2vec,pgd,availability,0.05,outputs,9,datasets,[0.77072814 0.77222222 0.60211641 0.91259021 0.72553396],[0.79496576 0.77707011 0.61146498 0.91428572 0.7328245 ]
8884,cuda:0,PubMed,poisoning,deepwalk,aalp,integrity,0.05,outputs,6,datasets,[0.80384883 0.77143013 0.6306113  0.87784582 0.73396784],[0.82598464 0.77510154 0.64079422 0.87613761 0.74020982]
8885,cuda:0,CiteSeer,poisoning,gat,aalp,availability,0.1,outputs,9,datasets,[0.76178149 0.5        1.         0.5        0.66666669],[0.7910503  0.5        1.         0.5        0.66666669]
8886,cuda:0,Cora,poisoning,gca,minmax,availability,0.15,outputs,4,datasets,[0.88401632 0.80920446 0.7308048  0.86670321 0.79297364],[0.88937757 0.799537   0.71666664 0.85904551 0.78142351]
8887,cuda:0,CiteSeer,poisoning,gcn,clga,integrity,0.2,outputs,9,datasets,[0.80237517 0.73737651 0.64434689 0.79163855 0.71043867],[0.81504593 0.75441504 0.68070954 0.79636836 0.73401076]
8888,cuda:0,PubMed,poisoning,gcn,nodeembeddingattack,integrity,0.2,outputs,1,datasets,[0.92351319 0.85235733 0.8608166  0.84649509 0.85359579],[0.93214182 0.85825604 0.88265306 0.80564308 0.84239173]
8889,cuda:0,CiteSeer,poisoning,node2vec,nodeembeddingattack,integrity,0.15,outputs,9,datasets,[0.69236108 0.6989572  0.44566411 0.90322578 0.59683943],[0.74755382 0.75792682 0.50958902 0.90510947 0.65205961]
8890,cuda:0,Cora,poisoning,deepwalk,clga,integrity,0.1,outputs,4,datasets,[0.81479923 0.75254315 0.55061495 0.92380953 0.68998224],[0.83337388 0.76791644 0.57685012 0.9339478  0.71319652]
8891,cuda:0,Cora,poisoning,node2vec,pgd,integrity,0.15,outputs,4,datasets,[0.83548609 0.77625352 0.63197732 0.88829786 0.73852962],[0.86965494 0.82135922 0.70974153 0.90379745 0.79510015]
8892,cuda:0,PubMed,poisoning,gca,dice,availability,0.15,outputs,10,datasets,[0.88522579 0.81865066 0.78378987 0.84253258 0.81210029],[0.8888034  0.81935048 0.78394228 0.84368932 0.81271917]
8893,cuda:0,CiteSeer,poisoning,vgnae,clga,availability,0.05,outputs,5,datasets,[0.94837091 0.75839454 0.9653725  0.68274583 0.79982612],[0.93942871 0.7605042  0.96638656 0.68452381 0.80139373]
8894,cuda:0,PubMed,poisoning,vgnae,random,availability,0.15,outputs,7,datasets,[0.90375317 0.74195684 0.91544873 0.67962862 0.78010656],[0.90600908 0.74097508 0.91759861 0.67807177 0.77985744]
8895,cuda:0,CiteSeer,poisoning,gat,dice,integrity,0.05,outputs,7,datasets,[0.87176279 0.5        1.         0.5        0.66666669],[0.8613499  0.49162009 1.         0.49162012 0.65917605]
8896,cuda:0,CiteSeer,poisoning,gca,random,availability,0.1,outputs,2,datasets,[0.86498829 0.78339982 0.69292122 0.84601337 0.76185256],[0.864898   0.79650003 0.71799999 0.85172004 0.77916437]
8897,cuda:0,CiteSeer,poisoning,gcn,pgd,integrity,0.05,outputs,8,datasets,[0.85911641 0.5        1.         0.5        0.66666669],[0.85008528 0.49779248 1.         0.49779248 0.66470152]
8898,cuda:0,CiteSeer,poisoning,vgnae,minmax,integrity,0.15,outputs,6,datasets,[0.9568483  0.75686059 0.98133922 0.67727273 0.80143434],[0.96487288 0.75       0.99771166 0.66261398 0.79634703]
8899,cuda:0,CiteSeer,poisoning,node2vec,aalp,availability,0.1,outputs,10,datasets,[0.73195097 0.69853616 0.43915829 0.91254753 0.59295863],[0.73895564 0.70192307 0.44871795 0.90909094 0.60085839]
8900,cuda:0,CiteSeer,poisoning,node2vec,random,availability,0.1,outputs,2,datasets,[0.71877836 0.70413762 0.47956133 0.87058824 0.61845064],[0.746012   0.72850001 0.52600002 0.88403362 0.6595611 ]
8901,cuda:0,CiteSeer,poisoning,gat,random,integrity,0.05,outputs,3,datasets,[0.88165801 0.5        1.         0.5        0.66666669],[0.87897114 0.5        1.         0.5        0.66666669]
8902,cuda:0,PubMed,poisoning,gca,dice,integrity,0.15,outputs,7,datasets,[0.92446672 0.84787387 0.83070153 0.86024648 0.84521592],[0.92459648 0.85228616 0.83665836 0.85001266 0.84328264]
8903,cuda:0,CiteSeer,poisoning,node2vec,viking,integrity,0.15,outputs,2,datasets,[0.74958701 0.7305159  0.50933039 0.91338581 0.65398169],[0.76170028 0.73516488 0.50989014 0.92799997 0.65815604]
8904,cuda:0,CiteSeer,poisoning,node2vec,viking,integrity,0.15,outputs,5,datasets,[0.74939362 0.7277717  0.51152581 0.90135396 0.65266109],[0.762548   0.73681325 0.52087915 0.91682786 0.66433084]
8905,cuda:0,Cora,poisoning,node2vec,clga,integrity,0.15,outputs,10,datasets,[0.81559438 0.73320717 0.51655626 0.91151917 0.65942025],[0.84182782 0.76043642 0.56356734 0.92957747 0.70171297]
8906,cuda:0,Cora,poisoning,node2vec,metattack,integrity,0.05,outputs,2,datasets,[0.82212067 0.76631975 0.59791863 0.90156919 0.71899879],[0.85267293 0.78463    0.62618595 0.91666669 0.7440812 ]
8907,cuda:0,PubMed,poisoning,gca,viking,integrity,0.2,outputs,10,datasets,[0.91493639 0.83611548 0.81513649 0.85083586 0.83260369],[0.91281725 0.83679909 0.81656158 0.82095104 0.81875044]
8908,cuda:0,PubMed,poisoning,node2vec,viking,availability,0.15,outputs,5,datasets,[0.74409405 0.7197668  0.53777021 0.84554154 0.65741807],[0.74787616 0.7257055  0.55166137 0.84622097 0.66790658]
8909,cuda:0,PubMed,poisoning,gat,nodeembeddingattack,availability,0.2,outputs,4,datasets,[0.92876904 0.85691631 0.8508178  0.86132324 0.85603833],[0.92777142 0.85518897 0.84884375 0.85975438 0.8542642 ]
8910,cuda:0,CiteSeer,poisoning,vgnae,clga,availability,0.1,outputs,10,datasets,[0.91590364 0.73542714 0.93869346 0.66738121 0.78012111],[0.91043849 0.73189135 0.92957747 0.66618601 0.77614448]
8911,cuda:0,CiteSeer,poisoning,node2vec,clga,integrity,0.2,outputs,1,datasets,[0.75866378 0.73435783 0.50823271 0.92785573 0.65673763],[0.77505421 0.74006623 0.5166297  0.93013972 0.66429079]
8912,cuda:0,CiteSeer,poisoning,node2vec,viking,integrity,0.2,outputs,3,datasets,[0.74741933 0.71761799 0.48408341 0.90834194 0.63157898],[0.75287767 0.7203297  0.48571429 0.91511387 0.63460159]
8913,cuda:0,CiteSeer,poisoning,gat,random,availability,0.2,outputs,1,datasets,[0.79914707 0.5        1.         0.5        0.66666669],[0.80052312 0.5        1.         0.5        0.66666669]
8914,cuda:0,PubMed,poisoning,vgnae,random,availability,0.05,outputs,9,datasets,[0.94627913 0.77229026 0.96154261 0.69752581 0.80852698],[0.94691457 0.77105716 0.96218306 0.69609824 0.80779291]
8915,cuda:0,CiteSeer,poisoning,node2vec,minmax,integrity,0.1,outputs,6,datasets,[0.74789769 0.75164658 0.58507133 0.87736624 0.70200849],[0.7734358  0.76640707 0.6081081  0.88235295 0.71999997]
8916,cuda:0,Cora,poisoning,vgnae,clga,availability,0.15,outputs,5,datasets,[0.85662026 0.70692498 0.86974442 0.65609453 0.74796171],[0.86328939 0.7107438  0.88264465 0.65682657 0.75317349]
8917,cuda:0,Cora,poisoning,vgnae,pgd,availability,0.1,outputs,1,datasets,[0.95314476 0.78027605 0.98219055 0.69965113 0.81718836],[0.94840668 0.77183601 0.97504455 0.69328264 0.81037037]
8918,cuda:0,Cora,poisoning,deepwalk,minmax,availability,0.05,outputs,1,datasets,[0.82672876 0.77479339 0.61524332 0.90357381 0.73204035],[0.84618127 0.7821691  0.61948532 0.9182561  0.73984635]
8919,cuda:0,CiteSeer,poisoning,gcn,dice,availability,0.2,outputs,2,datasets,[0.80021039 0.72930282 0.72766882 0.73005462 0.72885978],[0.78578514 0.71241826 0.69498909 0.72009027 0.70731711]
8920,cuda:0,CiteSeer,poisoning,node2vec,dice,integrity,0.2,outputs,3,datasets,[0.7171779  0.71514821 0.4895719  0.89200002 0.6321758 ],[0.72837703 0.73491877 0.50122851 0.8888889  0.64100552]
8921,cuda:0,PubMed,poisoning,node2vec,random,availability,0.15,outputs,6,datasets,[0.76800363 0.72721922 0.54153997 0.86144483 0.66502047],[0.75788716 0.72115952 0.53227389 0.8554312  0.65622544]
8922,cuda:0,CiteSeer,poisoning,gcn,viking,integrity,0.2,outputs,8,datasets,[0.80048221 0.74149287 0.64983535 0.79569894 0.71540785],[0.7945707  0.74230772 0.66373628 0.78748369 0.72033387]
8923,cuda:0,Cora,poisoning,gat,nodeembeddingattack,availability,0.2,outputs,3,datasets,[0.86851581 0.78254437 0.78343195 0.7820437  0.78273714],[0.88660969 0.80509484 0.82464457 0.79361457 0.80883205]
8924,cuda:0,Cora,poisoning,node2vec,nodeembeddingattack,integrity,0.05,outputs,6,datasets,[0.80067827 0.76277202 0.58656573 0.90577066 0.71202987],[0.85691768 0.819242   0.69123507 0.91798943 0.78863633]
8925,cuda:0,CiteSeer,poisoning,node2vec,minmax,integrity,0.2,outputs,2,datasets,[0.74461545 0.73490673 0.55872667 0.86271185 0.67821455],[0.77543424 0.75759286 0.58986175 0.87223166 0.70378006]
8926,cuda:0,Cora,poisoning,gcn,minmax,availability,0.05,outputs,10,datasets,[0.86693211 0.80303031 0.78420568 0.8148855  0.79925132],[0.8787204  0.81709558 0.80698532 0.82363975 0.81522751]
8927,cuda:0,CiteSeer,poisoning,gca,minmax,integrity,0.2,outputs,5,datasets,[0.90239252 0.82299674 0.77826566 0.85473174 0.81470841],[0.9134071  0.83970755 0.80645162 0.85679317 0.83086061]
8928,cuda:0,CiteSeer,poisoning,node2vec,pgd,availability,0.05,outputs,6,datasets,[0.78729319 0.76904762 0.59788358 0.90909094 0.72135335],[0.79643528 0.77547777 0.6093418  0.91255963 0.73074478]
8929,cuda:0,CiteSeer,poisoning,gat,minmax,availability,0.05,outputs,4,datasets,[0.84767712 0.7760638  0.75106382 0.7905935  0.77032185],[0.8469706  0.77985078 0.75053304 0.79728198 0.77320147]
8930,cuda:0,Cora,poisoning,gat,metattack,integrity,0.15,outputs,7,datasets,[0.81722463 0.75207001 0.69441819 0.78502673 0.73694783],[0.86102716 0.7942993  0.7718631  0.80796021 0.78949934]
8931,cuda:0,CiteSeer,poisoning,gcn,clga,integrity,0.2,outputs,10,datasets,[0.77709866 0.71569705 0.63007683 0.76026487 0.68907559],[0.8099559  0.73841059 0.66962308 0.77435899 0.71819258]
8932,cuda:0,PubMed,poisoning,gca,minmax,availability,0.1,outputs,1,datasets,[0.90468244 0.83002901 0.80463815 0.84768498 0.8256008 ],[0.90255657 0.82366949 0.79291779 0.84488082 0.818075  ]
8933,cuda:0,Cora,poisoning,deepwalk,random,availability,0.15,outputs,10,datasets,[0.76168606 0.71625513 0.47983539 0.9102264  0.62840205],[0.76560305 0.72359741 0.49504951 0.91185409 0.64171124]
8934,cuda:0,Cora,poisoning,deepwalk,clga,integrity,0.2,outputs,8,datasets,[0.80332585 0.72185433 0.47776726 0.93345654 0.63204008],[0.83270022 0.75142312 0.53130931 0.94915253 0.68126518]
8935,cuda:0,Cora,poisoning,deepwalk,aalp,availability,0.2,outputs,3,datasets,[0.71638184 0.64148074 0.31034482 0.91891891 0.46398786],[0.72934522 0.65548784 0.33604336 0.93058163 0.49377802]
8936,cuda:0,PubMed,poisoning,node2vec,clga,availability,0.05,outputs,2,datasets,[0.78538159 0.75509435 0.61865228 0.85083038 0.71639925],[0.78224401 0.75       0.60815179 0.84901398 0.70867622]
8937,cuda:0,Cora,poisoning,deepwalk,dice,integrity,0.15,outputs,8,datasets,[0.76459903 0.71854305 0.48344371 0.91250002 0.6320346 ],[0.81060493 0.74132806 0.50829875 0.91078067 0.65246338]
8938,cuda:0,PubMed,poisoning,gat,viking,integrity,0.2,outputs,9,datasets,[0.8994114  0.82982743 0.79810512 0.85217077 0.82425225],[0.91164509 0.83995539 0.81601316 0.8271262  0.82153213]
8939,cuda:0,CiteSeer,poisoning,gat,random,availability,0.05,outputs,9,datasets,[0.87396094 0.5        1.         0.5        0.66666669],[0.83718119 0.49999997 1.         0.5        0.66666669]
8940,cuda:0,CiteSeer,poisoning,gca,aalp,availability,0.1,outputs,9,datasets,[0.82398596 0.7566331  0.63494968 0.83917773 0.72291672],[0.83322767 0.76282054 0.66849816 0.82392776 0.7381193 ]
8941,cuda:0,Cora,poisoning,gcn,pgd,integrity,0.1,outputs,10,datasets,[0.87837019 0.81097704 0.83159888 0.79872787 0.81483203],[0.89993848 0.82964391 0.85546875 0.80961186 0.83190888]
8942,cuda:0,Cora,poisoning,gcn,minmax,availability,0.2,outputs,1,datasets,[0.83657786 0.77326107 0.75700092 0.78244632 0.76951331],[0.83454705 0.77531648 0.75949365 0.78431374 0.7717042 ]
8943,cuda:0,PubMed,poisoning,node2vec,minmax,integrity,0.15,outputs,1,datasets,[0.81868012 0.76259094 0.61865556 0.86877328 0.72268516],[0.82810168 0.77296382 0.64019966 0.87018192 0.73768133]
8944,cuda:0,PubMed,poisoning,gca,pgd,availability,0.15,outputs,9,datasets,[0.92942163 0.85790664 0.8797189  0.84294581 0.86093992],[0.92967925 0.86036354 0.88491666 0.84349573 0.86370987]
8945,cuda:0,CiteSeer,poisoning,gat,metattack,integrity,0.1,outputs,4,datasets,[0.80152207 0.74066961 0.67178923 0.77912158 0.72148544],[0.85438715 0.78296709 0.76263738 0.7949599  0.7784633 ]
8946,cuda:0,PubMed,poisoning,node2vec,pgd,availability,0.1,outputs,4,datasets,[0.80953747 0.76640582 0.6749087  0.82607585 0.74288005],[0.80812752 0.76481634 0.66986644 0.82689333 0.74014294]
8947,cuda:0,Cora,poisoning,vgnae,minmax,availability,0.05,outputs,8,datasets,[0.94030968 0.76836547 0.96602386 0.692333   0.80659382],[0.94407575 0.76930147 0.96691179 0.69301713 0.80736762]
8948,cuda:0,Cora,poisoning,gcn,minmax,integrity,0.1,outputs,8,datasets,[0.86486316 0.8053453  0.7767266  0.82388359 0.79961044],[0.9023744  0.83837891 0.83501005 0.83249748 0.83375186]
8949,cuda:0,PubMed,poisoning,gat,nodeembeddingattack,availability,0.05,outputs,8,datasets,[0.92422686 0.8514781  0.86465627 0.84245229 0.85340989],[0.92646558 0.85469121 0.86698335 0.84618062 0.85645568]
8950,cuda:0,Cora,poisoning,deepwalk,minmax,integrity,0.05,outputs,3,datasets,[0.82129275 0.76702935 0.58940399 0.91415995 0.71670985],[0.85102526 0.79050815 0.62209302 0.93178517 0.7460779 ]
8951,cuda:0,Cora,poisoning,vgnae,nodeembeddingattack,integrity,0.15,outputs,5,datasets,[0.94846001 0.75614948 0.98013246 0.67690297 0.80077295],[0.95233503 0.74213836 0.98829037 0.63650075 0.77431192]
8952,cuda:0,CiteSeer,poisoning,gat,minmax,integrity,0.2,outputs,5,datasets,[0.80438018 0.73271132 0.69923162 0.74941176 0.72345251],[0.83936294 0.77671546 0.781106   0.76610172 0.77353114]
8953,cuda:0,CiteSeer,poisoning,gca,dice,integrity,0.1,outputs,7,datasets,[0.90792136 0.82738751 0.78814489 0.85527098 0.820337  ],[0.90998745 0.84162897 0.81351984 0.85330075 0.83293563]
8954,cuda:0,PubMed,poisoning,node2vec,random,integrity,0.05,outputs,10,datasets,[0.79406594 0.76071507 0.62970901 0.85327834 0.72464138],[0.79939018 0.76252258 0.63560468 0.85182947 0.728001  ]
